Time,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
3.14,8.047679046,-7.291387702,4.968189183,7,-5.76,18.91443958,-2.309029552,0
3.15,9.460601025,-1.60680801,10.75887259,7,-5.6,-9.485720054,0.17995377,0
3.16,9.025897372,-7.306380837,3.099698953,7,-5.44,14.49723513,0.271155712,0
3.17,8.266254297,-6.082637244,-0.861116222,7,-5.28,-20.17306387,1.571731089,0
3.18,8.916180501,-4.231993118,6.613988194,7,-5.12,3.877436593,2.603376276,0
3.19,8.752928417,-9.071854393,1.549712604,7,-4.96,1.707403817,-2.35415347,0
3.2,6.889457359,-5.124283772,4.570719557,7,-4.8,-3.440389994,-2.231659445,0
3.21,6.582360628,-6.611373607,2.802916225,7,-4.64,-14.54154223,-3.695020132,0
3.22,9.817601589,-5.259774448,-6.326572512,7,-4.48,-3.623674283,2.047753828,0
3.23,6.293665119,-3.887293797,5.938857529,7,-4.32,17.21415697,-1.031079626,0
3.24,5.466348464,-6.787084391,6.320817961,7,-4.16,11.5351687,-0.810116783,0
3.25,7.973188489,-4.407014633,8.043584499,7,-4,-2.969838358,0.195502423,0
3.26,8.40836344,1.769238789,12.41942354,7,-3.84,23.37943405,0.243829045,0
3.27,15.62248361,-3.506807928,-2.551893797,7,-3.68,14.26459579,1.589964531,0
3.28,6.708811437,1.239794993,6.012643846,7,-3.52,-22.78696911,-4.131579143,0
3.29,11.62294528,-1.892388312,5.483029308,7,-3.36,12.53682618,-0.239292364,0
3.3,11.0046318,-0.118318331,1.347558144,7,-3.2,10.92688898,-2.344067079,0
3.31,5.165789682,-6.248883655,5.434879092,7,-3.04,-22.53896724,3.46937316,0
3.32,11.02159648,-2.667008542,5.953928444,7,-2.88,21.32786328,1.112104715,0
3.33,5.119065091,-2.486087519,-2.631413829,7,-2.72,-1.648056837,0.716458354,0
3.34,0.661717458,-5.406867005,4.699396611,-7,-2.56,-13.0436251,4.318870006,0
3.35,10.42637884,-6.181835342,-1.115395472,-7,-2.4,-2.58871045,-0.356371332,0
3.36,3.307594812,-8.785285145,0.221452519,-7,-2.24,16.68902334,1.688999346,0
3.37,9.895577702,3.227079384,-5.38681445,-7,-2.08,-12.47470902,-3.065996888,0
3.38,6.457912125,-6.579910854,1.126245192,-7,-1.92,20.70463966,0.218275096,0
3.39,13.45543175,2.762189693,2.48130218,-7,-1.76,-21.76300956,4.323078375,0
3.4,11.64880745,-4.424648444,6.254511057,-7,-1.6,-20.53214579,0.727394058,0
3.41,7.049288411,-5.936226685,3.515762941,-7,-1.44,4.966202922,-1.815419179,0
3.42,6.311767567,0.072637947,-4.194175513,-7,-1.28,0.489847752,-2.306648189,0
3.43,4.698552127,-4.873009768,7.833972744,-7,-1.12,8.575253978,-3.547578355,0
3.44,6.983191095,-0.004838897,2.936231788,-7,-0.96,-22.82770358,0.442420486,0
3.45,7.429739257,-3.539994376,5.976915473,-7,-0.8,-11.98788155,1.231644564,0
3.46,7.141245343,-0.216773288,8.370605838,-7,-0.64,10.15723407,-0.282421806,0
3.47,8.669632659,-5.940601795,10.65977677,-7,-0.48,-7.779921584,-2.206049101,0
3.48,9.898957,1.328486965,13.35868074,-7,-0.32,-9.767266349,-0.146957279,0
3.49,9.175905015,0.026229072,3.197109712,-7,-0.16,15.98884815,-2.051821636,0
3.5,5.797738172,-5.532704727,5.119648327,-7,0,14.80315309,1.714926881,0
3.51,3.739704436,8.789493395,-1.822091942,-7,0.16,12.24954693,-1.596929256,0
3.52,12.10926539,0.450376531,8.883366547,-7,0.32,6.3812708,-2.589792968,0
3.53,5.909596842,7.524156669,-2.34345463,-7,0.48,22.72025719,-1.964963062,0
3.54,5.983023187,4.836022237,-5.439694296,-7,0.64,-23.94715021,-0.149916591,0
3.55,6.337982187,-2.247478444,7.74404033,-7,0.8,-17.36784502,-3.434641523,0
3.56,2.333675671,-3.068081001,0.989138382,-7,0.96,-2.005586073,0.309954878,0
3.57,6.389986094,-2.959461299,7.491132609,-7,1.12,-10.96550783,-1.617344472,0
3.58,6.345655574,-8.592156861,5.648909084,-7,1.28,-10.33203283,-0.962144742,0
3.59,9.606105497,-3.98160036,-4.536073397,-7,1.44,24.0148133,-1.436894483,0
3.6,9.800503875,-0.137223792,-9.979088612,-7,1.6,-22.78897576,3.29979228,0
3.61,7.676242735,5.05369189,-1.858367895,-7,1.76,-23.70510637,-1.618853557,0
3.62,10.41997023,-4.066910523,3.712395133,-7,1.92,21.75724277,0.358966182,0
3.63,8.603514104,2.626872863,-2.473682944,-7,2.08,-16.99549795,3.523237662,0
3.64,7.495467473,-5.83711511,0.376616636,-7,2.24,-22.85113589,-0.583514384,0
3.65,7.983895201,-3.097279502,-3.649090546,-7,2.4,-2.072736043,2.208342088,0
3.66,6.887450973,-2.507700686,4.500156149,-7,2.56,19.09452852,-1.34377159,0
3.67,6.232869185,0.885074037,4.110013196,-7,2.72,-9.696763127,0.002931199,0
3.68,6.571930563,1.302131408,1.25400157,-7,2.88,21.61257253,-2.819637254,0
3.69,3.948519468,3.397406146,10.65133619,-7,3.04,18.26380766,-3.918224478,0
3.7,8.13101139,2.706604724,11.15959364,-7,3.2,-10.97910586,-3.682929071,0
3.71,4.267160469,0.671206953,6.502327099,-7,3.36,-3.228040385,-1.845060707,0
3.72,9.727984041,1.335318678,-5.317928518,-7,3.52,21.18690335,-1.276448524,0
3.73,6.41098909,6.203342192,-1.837623373,-7,3.68,-18.83566105,-4.132685996,0
3.74,7.263841717,-2.119100964,5.726342615,-7,3.84,-21.90533318,-4.706294558,0
3.75,8.552578141,3.098913276,0.552730229,-7,4,-15.56401992,-5.753456241,0
3.76,8.956443093,-7.157179467,1.264851669,-7,4.16,-13.71893633,2.203316045,0
3.77,2.269783964,1.796117544,8.199899977,-7,4.32,-16.03054935,-1.884670583,0
3.78,6.31582203,-1.706857074,6.264154723,-7,4.48,-23.41439665,-6.439768905,0
3.79,9.53167482,0.311750639,10.28523378,-7,4.64,10.88294633,-2.216379469,0
3.8,1.751153601,4.537088097,1.57305946,-7,4.8,-16.90240269,-2.565261605,0
3.81,7.961375213,1.110536071,10.59984067,-7,4.96,-2.230552029,-5.049115914,0
3.82,-0.013364607,4.067857344,0.957628214,-7,5.12,-18.98058208,-0.023690242,0
3.83,3.639335234,6.49722955,11.23027598,-7,5.28,-6.724094456,-3.304046911,0
3.84,6.77601033,2.233514185,4.266488988,-7,5.44,-5.126618739,-2.353177626,0
3.85,1.642973346,5.43616366,-0.560772612,-7,5.6,20.64929879,-3.05023383,0
3.86,3.609325344,-0.479502167,-4.409897991,-7,5.76,10.26583778,-2.434055896,0
3.87,2.102832231,0.868514006,2.243224423,-7,5.92,20.30710868,-0.536320778,0
3.88,11.41496441,-1.114654674,2.473771941,-7,6.08,-0.545183423,-1.403917798,0
3.89,6.915209798,5.222048732,8.047557355,-7,6.24,-16.53291753,-3.562188171,0
3.9,8.076110731,2.780653303,3.210570562,-7,6.4,-4.518337813,0.450152709,0
3.91,5.657676318,-0.830677964,1.60560131,-7,6.56,4.6839244,0.337928737,0
3.92,5.216618367,1.890717994,9.157149508,-7,6.72,2.062258237,-5.709692607,0
3.93,1.378455239,5.511898121,2.65199305,-7,6.88,19.8152746,-5.052384256,0
3.94,5.303084043,1.261922018,0.89904322,-7,7.04,4.618889811,-4.084751644,0
3.95,3.844593901,-2.30359192,6.657386022,-7,7.2,-12.16845894,0.149494776,0
3.96,8.65307475,2.092696061,1.339252126,-7,7.36,22.62931648,-3.303436082,0
3.97,9.452601017,-6.284550751,7.086418323,-7,7.52,-16.30369159,-4.118247267,0
3.98,10.37878598,4.785198152,0.811799021,-7,7.68,-1.178086772,-3.077819671,0
3.99,8.48622402,0.09693914,2.685528162,-7,7.84,19.38252562,-3.492552523,0
4,4.081890712,-0.023140979,4.565110943,-7,-8,10.49609204,-3.389640849,0
4.01,2.479213839,5.428444374,1.937458906,-7,-7.84,1.769121363,-5.249332106,0
4.02,8.075716579,-3.463734242,3.744660019,-7,-7.68,9.391402654,-4.727681286,0
4.03,6.793199708,9.85625211,7.893066448,-7,-7.52,-3.110325015,-3.705902002,0
4.04,0.367074139,0.217503105,5.872467136,-7,-7.36,-5.159705881,-0.437530098,0
4.05,6.687279157,0.115743543,6.228021309,-7,-7.2,6.391902019,-0.650324589,0
4.06,8.012315632,6.363573546,0.649696013,-7,-7.04,11.8504116,-1.424080925,0
4.07,5.693235474,5.183023093,8.094635425,-7,-6.88,21.87301127,-2.554429356,0
4.08,4.908782454,12.22235749,7.181898859,-7,-6.72,16.82727737,-8.529259732,0
4.09,2.988267058,1.641429551,8.859745849,-7,-6.56,23.03462532,0.23202002,0
4.1,1.018663851,2.073049195,0.209345582,-7,-6.4,-19.20569383,-1.11465623,0
4.11,7.706005691,-3.29456932,2.982368704,-7,-6.24,24.47367329,-4.110026087,0
4.12,4.324402965,1.361890187,7.015780199,-7,-6.08,-14.98491067,-4.687583561,0
4.13,4.497773442,-0.128246019,0.807446119,-7,-5.92,-20.95480384,-3.036807345,0
4.14,10.3425589,1.029155541,2.724282364,-7,-5.76,7.840525142,-3.336354156,0
4.15,7.143917478,-4.086228982,13.48725836,-7,-5.6,8.674364391,-4.826615981,0
4.16,6.14870702,9.598794289,13.62033162,-7,-5.44,23.69111292,-0.46745977,0
4.17,5.408036469,-2.64467472,10.06448807,-7,-5.28,13.55118429,-4.778321161,0
4.18,9.487257998,-8.122173991,8.560931632,-7,-5.12,-5.367083434,-2.979893347,0
4.19,10.03126918,-1.602649907,-1.225067346,-7,-4.96,5.005270668,-5.898174815,0
4.2,7.606052075,0.799602559,6.437143802,-7,-4.8,5.472717363,-4.008888541,0
4.21,6.509055811,-1.319850173,2.081855674,-7,-4.64,13.27093677,-1.341006106,0
4.22,-1.576769892,7.734467862,-1.412353102,-7,-4.48,4.054901885,-3.426206921,0
4.23,5.022676523,2.85225698,1.33850663,-7,-4.32,-5.677966009,-4.689549742,0
4.24,4.205477744,3.566978638,4.464852302,-7,-4.16,9.07290507,-7.415011859,0
4.25,4.821764686,5.968278571,1.15270181,-7,-4,-12.99492472,-4.202129705,0
4.26,7.312970423,4.731480006,1.138396915,-7,-3.84,-7.522437882,-4.22948483,0
4.27,-3.791449191,7.561850976,7.855477482,-7,-3.68,-21.41844386,-2.052052221,0
4.28,2.663221506,-0.730752536,4.618639917,-7,-3.52,15.8115084,-0.87140261,0
4.29,5.124273522,1.576075765,5.068196918,-7,-3.36,-21.45004539,-5.948602728,0
4.3,2.857256277,6.488412523,4.463029032,-7,-3.2,-10.06015929,-1.902219884,0
4.31,-0.049861055,-6.255882079,0.527873331,-7,-3.04,21.28164562,-5.435729407,0
4.32,6.750646271,-1.561223383,-2.943787096,-7,-2.88,2.97048423,-1.190749947,0
4.33,4.917106465,6.000040133,5.464540911,-7,-2.72,-14.10600402,-4.352695997,0
4.34,1.115750646,2.131000709,1.379140457,-7,-2.56,24.64435827,-2.352735283,0
4.35,4.91593052,7.851712836,-6.1370201,-7,-2.4,19.03647411,-0.35633177,0
4.36,6.378493805,7.398641022,1.95658392,-7,-2.24,-21.59098637,-6.846537349,0
4.37,3.871717862,-0.576471702,-1.539179213,-7,-2.08,-13.48574688,-3.129196282,0
4.38,6.199485366,5.895842413,7.417613241,-7,-1.92,7.113029666,-0.250352735,0
4.39,3.974372583,9.128645572,6.53490105,-7,-1.76,-15.05984215,-1.827642278,0
4.4,2.495558579,4.963549371,6.413614727,-7,-1.6,1.858896669,0.966735049,0
4.41,0.144492118,0.515219195,0.606276222,-7,-1.44,-16.70696196,-4.335428967,0
4.42,3.306326486,7.99320664,7.591538729,-7,-1.28,8.635275444,-1.148825425,0
4.43,4.088222016,7.067206391,5.534287418,-7,-1.12,1.56180585,-1.857213981,0
4.44,6.073927517,6.7450982,1.888984646,-7,-0.96,23.47161218,-3.16630723,0
4.45,3.042056797,7.48683503,1.673750144,-7,-0.8,-18.30933612,-5.264061597,0
4.46,4.700442264,-7.307677632,8.406119145,-7,-0.64,1.536062458,-2.762454244,0
4.47,0.375044255,8.241480837,1.57666026,-7,-0.48,-9.413805518,0.688537512,0
4.48,0.861548631,11.99646963,5.465026144,-7,-0.32,5.634438146,-0.646862252,0
4.49,2.818697299,6.555955808,9.11855299,-7,-0.16,-14.83722298,-2.136021385,0
4.5,-0.073715448,5.625017952,13.49746649,-7,0,21.26962302,-4.065518025,0
4.51,5.491096208,7.683790198,12.2720653,-7,0.16,-3.103909142,-5.856151516,0
4.52,4.359806804,6.294097481,8.4587208,-7,0.32,-3.411430957,-3.401255482,0
4.53,3.747648961,7.590700442,-3.573081507,-7,0.48,14.31625216,-4.781879858,0
4.54,3.866905,5.031052241,0.513062327,-7,0.64,20.37591349,-3.635090618,0
4.55,8.853041745,1.999148135,1.219658694,-7,0.8,-0.301311896,-0.676051823,0
4.56,1.322926791,1.088676042,12.22759487,-7,0.96,13.56446142,-0.387549992,0
4.57,-3.935303963,1.152393024,0.466967968,-7,1.12,-17.80295183,-0.619106404,0
4.58,3.206315654,-0.308629701,5.89606241,-7,1.28,-12.37954444,-1.659305459,0
4.59,2.395896634,0.950134484,4.471199557,-7,1.44,9.649515685,-3.760100703,0
4.6,0.934341744,12.30290459,-0.707177242,-7,1.6,21.33735544,-1.774167166,0
4.61,-0.51049727,8.310130013,5.879134251,-7,1.76,-19.13956278,-6.056015785,0
4.62,1.047421405,2.82870913,5.963010849,-7,1.92,-18.28064032,-0.343746112,0
4.63,2.847909554,3.801477769,-2.305866973,-7,2.08,23.76136186,-4.698586236,0
4.64,0.734257508,5.846661633,10.08883248,-7,2.24,-20.43818204,0.221464701,0
4.65,9.418793453,2.806782197,-6.456706322,-7,2.4,-22.85520514,-3.659674353,0
4.66,-0.761442046,5.730703253,1.023417397,-7,2.56,1.587716772,2.128974525,0
4.67,-0.320726,8.601863587,8.838374717,-7,2.72,-13.77943395,-2.808555049,0
4.68,-4.868760315,5.37842015,-1.986485099,-7,2.88,-10.11867162,-2.454759778,0
4.69,2.689947926,6.894526212,5.732375207,-7,3.04,5.894684669,-0.640057671,0
4.7,-4.175406738,9.124625073,-2.499554083,-7,3.2,-7.437678167,-4.789075555,0
4.71,0.193693736,4.517446631,3.518290083,-7,3.36,24.78271073,-1.607647975,0
4.72,0.923218986,6.771565542,-7.584331129,-7,3.52,-13.58894842,-3.993963913,0
4.73,-0.44084945,4.420432844,-0.227239766,-7,3.68,18.26377026,-0.567320306,0
4.74,6.842989684,5.568474351,-3.727943524,-7,3.84,18.76113846,-0.858235068,0
4.75,4.547527824,4.407418037,1.978850624,-7,4,-3.120680049,-1.344944087,0
4.76,5.45966652,3.613707854,1.912478622,-7,4.16,24.86681552,0.743743596,0
4.77,-1.20714863,6.445978146,0.621241644,-7,4.32,-10.859985,-1.375833151,0
4.78,4.7636851,8.038347293,7.980016008,-7,4.48,-20.44681314,-5.985786043,0
4.79,2.80364643,6.377507617,-0.443099854,-7,4.64,3.359748725,-3.035362025,0
4.8,3.567550182,7.8064068,7.16404028,-7,4.8,-24.62641127,-3.380050239,0
4.81,4.279288087,2.878063277,12.13925511,-7,4.96,-1.291812256,-0.065385937,0
4.82,-1.597725889,1.032220468,4.688926952,-7,5.12,16.84018957,-1.727492966,0
4.83,-0.20684132,7.531782753,-0.294054298,-7,5.28,-4.014646209,-2.538823503,0
4.84,3.591405182,8.630655879,-2.251744748,-7,5.44,-14.80038155,-2.809072356,0
4.85,-7.025774146,6.093152571,0.446633999,-7,5.6,-12.21722247,-1.794246602,0
4.86,5.418496213,11.29952913,7.519345342,-7,5.76,20.69041137,-0.195651838,0
4.87,2.475302308,9.550910857,4.774618212,-7,5.92,8.110635207,0.811851817,0
4.88,0.616156173,16.65419383,8.681133972,-7,6.08,-16.93440669,-0.819521741,0
4.89,1.352123224,5.139534498,7.84926619,-7,6.24,-1.840326963,-1.707242182,0
4.9,-2.461900655,1.957293024,4.702079501,-7,6.4,5.729689667,-0.669543477,0
4.91,-0.484644749,3.0011207,6.365842539,-7,6.56,0.257020538,-3.096453539,0
4.92,3.803296196,3.707714876,13.2749678,-7,6.72,14.25444356,-1.515988985,0
4.93,4.3337471,7.880927189,11.07731395,-7,6.88,-24.68537736,2.331477404,0
4.94,8.465573984,-2.649320854,2.485559325,-7,7.04,-10.9467825,1.693304068,0
4.95,0.092333592,11.26236444,8.94790374,-7,7.2,3.729535604,4.096679184,0
4.96,-1.724357946,5.035235375,6.928938206,-7,7.36,1.944987689,-1.767615791,0
4.97,-1.354217501,5.008562605,9.681762736,-7,7.52,-19.79599015,4.974451394,0
4.98,-2.928465227,1.680732472,7.358003904,-7,7.68,-16.23919449,-1.164451313,0
4.99,-0.170732828,5.542624059,-0.870856914,-7,7.84,12.64793615,-1.38169709,0
5,1.14819729,6.052959071,-4.098422827,-7,-8,1.739274251,0.59399523,0
5.01,-0.165558281,5.511746555,6.863115347,-7,-7.84,6.998368549,1.057999566,0
5.02,3.163380138,7.354342159,13.51301204,-7,-7.68,15.83761104,0.539229682,0
5.03,-0.891131801,3.637208668,0.121501809,-7,-7.52,4.191334092,0.070884542,0
5.04,-1.293652912,2.409158698,3.059235487,-7,-7.36,-9.302529171,4.424864807,0
5.05,-2.057913021,8.181472893,-1.179232101,-7,-7.2,1.162514682,-2.019639506,0
5.06,-5.274805405,6.377623217,9.888436933,-7,-7.04,-18.48041523,-1.741993765,0
5.07,-5.142984356,6.765525876,-7.526801457,-7,-6.88,-11.39613838,0.951424378,0
5.08,-4.039916974,10.20581512,-7.319564748,-7,-6.72,7.756520124,0.405531441,0
5.09,3.33909887,1.871410298,5.87350083,-7,-6.56,-22.94444994,0.77608119,0
5.1,2.057875623,2.531726379,3.586308008,-7,-6.4,-24.9574533,5.38380929,0
5.11,3.434291942,10.97164716,1.599496718,-7,-6.24,19.35362118,4.164842692,0
5.12,-4.749903019,0.000377038,2.491683958,-7,-6.08,23.21644076,2.181069796,0
5.13,-6.721780185,0.68246708,6.68160411,-7,-5.92,20.28063313,-0.56456941,0
5.14,-2.858680926,9.178833332,1.927111793,-7,-5.76,-14.22692182,1.549538804,0
5.15,-0.413626273,6.846524272,-1.489065359,-7,-5.6,12.73289018,-2.3726463,0
5.16,0.492453676,6.300058863,-0.641866814,-7,-5.44,-2.176599968,-0.515518388,0
5.17,2.077804925,5.496971109,8.435991034,-7,-5.28,-21.45280661,2.752264819,0
5.18,-0.275724836,5.972231425,1.369896426,-7,-5.12,14.74930726,-0.556175462,0
5.19,4.037034741,5.461341939,-2.933511658,-7,-4.96,15.40873783,0.164039261,0
5.2,-1.921149378,11.23326978,4.502998548,-7,-4.8,11.09887536,1.90931789,0
5.21,-4.054881245,4.199697318,6.516271775,-7,-4.64,24.8275375,-4.345998073,0
5.22,-6.421557553,5.126671884,10.63525376,-7,-4.48,24.60585675,2.021511267,0
5.23,-4.1070219,12.92892596,5.079079437,-7,-4.32,-16.02897988,2.289869769,0
5.24,-0.775902008,5.839226077,0.690079365,-7,-4.16,14.77062319,2.864272979,0
5.25,-4.230505422,14.63440466,6.357708671,-7,-4,7.991204879,5.158924895,0
5.26,1.183855739,5.262671026,7.622538062,-7,-3.84,11.32339683,0.825174723,0
5.27,2.548648671,11.12760315,3.791092209,-7,-3.68,24.5450251,1.509312167,0
5.28,-8.858991305,-0.988973007,3.761537473,-7,-3.52,16.83096251,0.411507096,0
5.29,0.780099265,6.220551498,5.28407533,-7,-3.36,-5.424135353,0.803077906,0
5.3,-8.592625322,-0.759235337,3.632965367,-7,-3.2,21.87328102,0.660734515,0
5.31,-0.730997515,8.928280467,5.231615143,-7,-3.04,18.75827381,0.726183722,0
5.32,1.677511887,0.669919819,-1.129762554,-7,-2.88,10.31167886,-1.698371799,0
5.33,-1.864057769,6.626525253,-1.773665601,-7,-2.72,21.84796665,-0.002577808,0
5.34,-5.959138619,4.331852317,-0.203353736,-7,-2.56,-1.88666172,3.929007238,0
5.35,-3.937726027,0.796149574,7.186898538,-7,-2.4,10.6628116,1.71221835,0
5.36,-3.027643947,-1.081008422,5.268433079,-7,-2.24,-24.79563526,1.462508033,0
5.37,-2.850628618,3.318886691,9.174202257,-7,-2.08,3.429054095,1.629976615,0
5.38,-2.973680493,12.29133648,3.038075808,-7,-1.92,11.18445331,3.179420827,0
5.39,-2.755640646,4.119807139,-1.748192776,-7,-1.76,-5.849405875,-0.051728418,0
5.4,-1.846458725,8.926726249,9.691226482,-7,-1.6,18.39591371,4.473402969,0
5.41,-6.173428218,4.992931057,3.873028963,-7,-1.44,-0.746609635,-1.458464272,0
5.42,-3.334474553,8.690447598,10.38250571,-7,-1.28,-10.87243221,4.783188624,0
5.43,1.885763618,-2.162485576,6.95329013,-7,-1.12,2.472251293,3.646810639,0
5.44,-3.883455625,3.493213663,14.9049391,-7,-0.96,20.27578838,-1.280127622,0
5.45,-4.12141934,8.863589648,2.861229702,-7,-0.8,9.122443279,3.054440671,0
5.46,0.384399286,4.372148445,8.461924,-7,-0.64,22.50396751,3.723208496,0
5.47,-10.58791567,4.637754264,8.413295783,-7,-0.48,-2.619036205,0.575558626,0
5.48,0.573719988,3.219347938,1.178975251,-7,-0.32,7.923974602,2.87200281,0
5.49,-4.92606397,9.495553038,3.090288091,-7,-0.16,6.41968103,0.007656108,0
5.5,-2.598384226,6.044159382,-3.357938349,-7,0,-13.04384123,4.813436911,0
5.51,-2.860901129,4.985491014,-3.795212629,-7,0.16,12.22877505,4.520924554,0
5.52,-0.38203174,7.336160573,4.579587784,-7,0.32,-21.60041582,3.118297848,0
5.53,-4.071664535,7.070630309,7.909715898,-7,0.48,3.756208932,-1.923691959,0
5.54,-5.36227279,5.521121995,7.132698548,-7,0.64,-16.09925208,3.09170973,0
5.55,0.50615817,10.81120544,5.640560296,-7,0.8,-15.58282203,2.882895883,0
5.56,-10.53895068,4.333504932,8.253343104,-7,0.96,23.9915772,1.923221577,0
5.57,-3.444340657,5.637832476,0.987549524,-7,1.12,-5.773966544,0.378622231,0
5.58,-7.607895055,1.903836659,2.571117078,-7,1.28,0.980571824,1.636191587,0
5.59,-5.907473832,5.025539612,7.61909188,-7,1.44,8.255689316,2.358076639,0
5.6,2.352524518,10.72485786,6.09474265,-7,1.6,-0.085454007,3.154229412,0
5.61,-3.873378337,1.748823742,2.875830845,-7,1.76,11.29382195,4.703298635,0
5.62,-3.212581864,-0.265157239,10.528334,-7,1.92,-23.69848877,4.660660834,0
5.63,-9.20052849,8.20293839,-2.538095762,-7,2.08,8.835077328,3.828325,0
5.64,-6.100870645,3.566855226,1.326026773,-7,2.24,-8.780325124,1.381964072,0
5.65,-3.381806704,4.491299455,2.49990237,-7,2.4,18.96820485,3.853709704,0
5.66,-2.964791278,3.871543634,7.996998016,-7,2.56,-17.82960399,4.781651122,0
5.67,-2.235831084,4.3125581,3.923643349,-7,2.72,-23.4678268,4.860061354,0
5.68,-4.117872113,7.341637269,-2.39838624,-7,2.88,-21.95244528,5.407328862,0
5.69,-2.619844659,0.525839007,6.476409947,-7,3.04,1.109258205,-1.145877515,0
5.7,-2.896447178,-0.222552398,9.341398625,-7,3.2,-14.23756644,0.619293764,0
5.71,-9.80378169,4.106020716,7.597429185,-7,3.36,12.65888471,2.725249765,0
5.72,-4.260140501,-2.718601079,6.993882099,-7,3.52,-22.22369999,5.083494164,0
5.73,-2.123875087,-1.844632358,-5.476297494,-7,3.68,-13.25855509,5.204959975,0
5.74,-2.714192699,11.05416249,-0.60703834,-7,3.84,16.51208107,2.26518685,0
5.75,-5.631481427,6.556584834,6.299882725,-7,4,-22.71794205,7.68055769,0
5.76,-7.012678129,3.425210333,3.612086008,-7,4.16,14.38064084,-0.206039931,0
5.77,-8.006446554,8.355641439,6.496323833,-7,4.32,-19.41174704,2.865348722,0
5.78,-5.100201356,-0.821143221,-2.451206999,-7,4.48,17.13795048,4.895066038,0
5.79,-1.363142398,2.015953587,3.569964828,-7,4.64,14.2021089,2.576604044,0
5.8,-10.67294905,5.708775208,-3.07457245,-7,4.8,-14.06220942,1.620476938,0
5.81,-6.852176446,6.713734505,-5.897204412,-7,4.96,-4.901377225,5.914349458,0
5.82,-8.346680782,5.13830459,5.346901394,-7,5.12,-2.099771981,3.218514693,0
5.83,-2.62697849,-7.143216021,8.077729307,-7,5.28,-5.311174048,3.892832356,0
5.84,-6.699160896,-0.915964421,5.089608695,-7,5.44,-14.44841889,5.857996653,0
